blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,blueWin
5,1,0,-20,-578,4907,0
-5,2,0,-4369,-1598,-5017,0
-4,2,0,-3265,-2391,-5046,0
5,0,0,2813,3070,11517,1
-5,-2,0,-1723,-2943,3326,0
-1,2,0,-2386,-2222,-2699,0
7,0,0,3664,747,1619,1
-4,-2,0,-1007,-2325,-3828,0
-12,-1,0,-6811,-6230,-9234,0
-15,-2,-1,-8470,-6360,-3206,0
5,0,0,2959,764,-4173,0
-1,0,0,12,-1694,2005,1
-2,-2,0,1769,2964,-2228,0
2,1,0,1022,1409,5439,1
3,0,0,4583,4963,8580,1
-9,1,-1,-5989,-3178,-10113,0
7,-1,0,1186,2839,2152,1
6,0,0,4101,2111,3388,1
-2,0,0,1432,1440,-4893,0
0,0,0,2760,3531,3634,0
1,0,1,337,1914,-3403,1
-9,1,0,-8681,-5074,-15587,0
1,2,1,807,-339,185,1
-1,1,0,-1009,1483,3846,0
10,0,1,3655,2887,1799,1
8,2,0,3932,4546,5633,1
0,2,-1,-114,-2200,5666,0
-4,-2,0,-564,-2559,2130,0
-2,2,0,-3122,-1570,-5827,0
-5,-2,0,-4442,-2345,-5876,0
-5,0,0,-2816,-2120,-15316,0
8,0,1,4956,2071,3505,1
-8,-2,0,-2402,-973,-5690,0
14,1,0,11809,6110,12433,1
3,-2,1,-549,591,-2014,0
10,0,0,7619,3661,5280,1
-16,-2,0,-8827,-4146,-11692,0
7,0,0,4388,1702,619,1
-3,0,1,-2524,-3196,-6553,0
2,0,0,1057,1866,-2957,0
-4,-2,0,-911,-1618,-2145,0
0,2,0,1039,-1098,4919,1
-1,-1,0,-369,520,-1879,0
4,0,0,-395,-459,4412,1
-3,-1,0,-1417,385,-5677,0
13,1,0,3295,1440,13947,1
1,0,0,1215,612,-2040,1
1,0,0,1414,-890,4021,1
6,0,0,3578,2811,10164,1
-6,-2,-1,-3358,-3895,-4606,0
5,-1,0,3626,2987,7751,1
2,-1,0,886,1269,-4030,1
-3,2,-1,-1144,-1641,-2120,0
8,-1,0,4626,1680,3464,1
-9,-1,0,-2353,-2683,-2055,0
-6,2,0,-3551,-1584,-1020,0
2,-2,0,1944,2621,4089,1
4,-2,0,1704,2085,-1747,0
6,-2,0,4726,1805,-2239,1
3,2,0,2892,2603,3378,1
-5,1,0,-2321,-1452,1820,0
3,-1,0,1081,-1353,4682,1
2,2,0,1080,-1132,2487,1
11,1,1,6326,4540,7389,1
1,1,0,-1254,-20,3574,0
14,0,-1,7011,3477,12630,1
-6,-2,0,-2532,-1547,-7773,0
1,2,0,2694,982,4318,1
-4,-2,0,-3232,-1223,-367,0
0,-2,0,2497,3873,3322,1
-6,-2,0,-3368,-1684,-3997,0
-2,2,0,-1907,-2923,-4272,0
3,0,1,2723,2506,5374,1
-7,-2,0,-2812,-2563,950,0
9,0,0,3458,4548,821,0
9,2,0,7441,4437,1302,1
-8,-2,0,-4107,-3261,-668,0
-11,0,-1,-5222,-5131,-2263,0
6,2,0,2015,1321,-1145,1
2,0,0,2467,1016,2163,1
-1,2,0,-3872,-4602,-2040,0
-3,1,0,1699,1711,2172,1
4,0,0,1943,3163,4318,1
-2,2,0,777,624,3594,1
-14,-2,0,-6324,-4902,-13224,0
8,0,0,3515,1779,8294,1
2,-2,0,1100,2162,368,1
27,1,1,12933,6286,21569,1
-4,1,0,-467,-2092,3204,0
-9,0,0,-5051,-5152,-8995,0
-8,-1,0,-4813,-2619,-13646,0
-16,-2,0,-8691,-5110,-1986,0
15,2,0,9949,7238,16150,1
-7,0,0,-2968,-2832,-7346,0
8,1,0,5004,3417,7944,1
-15,-1,0,-6696,-4110,-5945,0
-8,-1,0,-5140,-1839,-2618,0
11,1,0,5107,1695,9006,0
-4,-1,0,-26,80,-1869,0
3,1,0,331,-2077,-3074,1
7,-2,0,6448,2937,2248,1
-7,0,0,-4248,-3078,-2888,0
7,0,0,2546,1499,11016,1
-2,0,0,1250,92,8875,0
4,-2,0,1473,648,3908,0
-2,1,-1,-1819,-1174,-5796,0
11,2,0,5316,2229,16037,1
7,0,1,1883,3143,7020,1
3,1,0,3094,2531,5509,0
8,0,0,4493,3656,9645,1
3,1,0,402,1042,-1636,0
1,2,0,512,2087,-1505,1
-2,0,0,-2740,-2394,-14532,0
6,1,0,6318,4077,8113,1
4,1,0,3531,2215,3860,1
3,1,0,2208,2240,542,1
6,-1,0,4239,3337,10328,1
11,0,1,10048,7828,12765,0
-11,-2,0,-4747,-2096,-3207,0
5,-1,0,3108,4216,6299,1
1,-1,0,1841,1248,-4062,0
-1,-2,0,-2903,-2573,4591,0
16,1,1,9076,7602,11973,1
7,2,-1,3913,2681,6055,1
1,-1,0,-1005,-153,-1655,0
9,2,1,7634,2785,7760,1
-4,-2,0,-1311,216,-6607,0
0,-2,0,2363,1137,366,1
6,-2,0,2113,377,8112,1
4,0,0,-474,-491,2590,1
14,1,0,7185,3665,11562,1
9,2,0,4816,3880,6199,1
3,1,-1,-1792,-2413,1155,0
5,0,0,5230,3526,2100,1
0,0,1,1044,1093,-1950,0
3,-2,0,-667,-1324,-6112,0
9,-1,0,6723,3981,6803,1
-6,-2,-1,-5157,-2664,-3250,0
1,0,0,436,307,-2116,0
8,0,1,1446,946,2065,1
-15,-1,0,-7675,-4790,-10556,0
3,0,0,76,712,12124,0
10,2,0,6834,4106,10696,1
4,2,0,1731,1384,-7686,1
4,-2,0,4189,1959,7369,1
9,2,0,2208,2279,1646,1
-1,0,0,-269,473,9466,0
7,-2,0,4322,2945,4398,1
2,0,0,-1163,483,491,1
2,0,-1,1356,567,-5019,1
-4,-1,1,778,-2074,-1101,0
12,-1,0,4914,3657,9499,1
2,0,1,-53,-883,3296,1
-4,-2,-1,-3682,-2084,-14520,0
5,-2,0,3926,1883,2512,1
-7,0,0,-6810,-5629,-9846,0
-3,-1,0,-4336,-1098,-8058,0
-14,-1,0,-8839,-4424,-17513,0
7,0,0,3548,548,3154,0
-1,2,0,911,970,-381,1
-15,-2,0,-6464,-4717,-12554,0
-5,2,0,-3716,-3689,-10877,0
5,0,0,1419,2995,10530,0
-4,0,0,-3813,-1437,-10498,0
1,0,0,3534,1191,5890,1
2,0,0,4694,4223,6328,1
9,2,0,1140,-509,2380,0
4,-1,0,1153,3127,3089,1
9,1,0,-162,-4083,7635,1
-3,-1,0,-359,-280,1296,0
-1,1,0,620,2287,-1291,1
-4,-2,0,-2047,-1350,-6400,0
-1,-1,0,-2733,-339,-8782,0
-22,-2,-1,-13818,-10466,-17976,0
-5,2,0,-1836,-4804,-3008,0
8,2,-1,2157,1895,5839,1
8,-1,0,5816,4500,8131,1
-7,0,0,-6036,-4144,-5118,0
3,2,0,-1320,565,5167,1
4,1,0,1008,470,7433,1
-1,1,0,52,-2688,-5115,0
11,1,0,4769,5388,7785,1
0,-1,0,848,1637,3235,0
20,1,0,13837,8630,5867,1
6,2,0,-182,-632,1326,1
4,-2,1,198,4166,-1806,0
7,0,0,1679,3174,-2286,0
-8,-2,1,-2739,-1862,-13438,0
-7,1,0,-7200,-79,-7071,0
8,0,0,3159,2436,7749,1
8,2,0,6742,4271,13425,1
-2,-2,-1,-7846,-6333,-2406,0
-7,0,0,-5547,-1870,-1269,0
5,-1,0,4218,-1423,4600,1
9,1,0,9552,5821,7580,1
-9,-2,-1,-4965,-2706,-11897,0
2,1,0,-1418,-939,-2599,0
1,0,0,-65,447,-4369,0
5,2,0,6633,3144,11977,1
1,0,0,-941,890,4477,1
1,2,-1,2628,-1167,2220,1
-14,0,0,-5124,-2251,-4566,0
9,-2,-1,2830,1760,10643,0
10,-1,0,1101,1537,7691,1
1,0,0,856,2407,954,0
-2,-2,1,-1077,-2381,-343,0
6,2,1,5878,3495,437,1
0,0,0,-1580,-452,-4219,0
6,0,0,3200,1406,9075,0
2,0,0,1574,-117,1504,1
-3,0,0,-2284,-1512,-5979,0
-2,1,-1,1370,267,7561,1
-2,0,0,-1556,-758,-4615,0
4,2,0,2885,1921,-99,1
6,2,0,8699,6252,8166,1
5,-2,1,1248,1671,-4374,0
5,2,0,2688,4099,964,1
0,-2,0,-1881,-1329,-1379,0
5,2,0,4887,3447,4439,1
4,-1,-1,1957,3241,2248,1
0,2,0,-2397,-1255,1883,1
-3,-2,0,1167,332,-7169,0
-4,1,0,-201,-553,2410,0
3,1,0,2008,1334,4002,0
-2,2,0,2616,2776,5472,0
0,2,0,-1234,1111,-2698,1
-1,-2,0,-2164,-3813,-1744,0
-13,0,-1,-8246,-5994,-4581,0
9,2,0,2661,615,2757,0
-27,-2,0,-14987,-8684,-22480,0
0,1,0,1174,-91,5411,1
-3,-2,0,-1259,-3782,-5672,0
1,-2,0,399,428,2309,0
-9,-2,0,-6961,-2248,-7242,0
7,2,0,3869,4891,10488,1
-3,-2,0,-1834,-2318,7,0
-7,-2,0,-361,319,-5509,0
14,0,0,10032,6562,13567,1
-1,-1,0,-1711,-2364,179,0
-7,-2,0,-1951,-2154,-3564,0
3,0,0,1670,-241,-1013,1
1,2,-1,1623,1353,-2137,0
2,1,0,676,-36,-15,1
0,-2,-1,-416,-849,-5449,0
2,-2,0,809,-96,3517,0
-13,-2,0,-5872,-4384,-6448,0
8,2,0,2830,2261,-778,1
-7,0,0,-5587,-3434,-7338,0
-6,0,0,-5008,-771,-5150,0
8,1,0,6386,1213,13376,1
-2,0,0,-580,-311,-2919,0
0,0,0,-1436,-899,353,0
-2,0,0,-3273,704,-6259,0
2,0,0,3937,2441,12601,1
5,2,0,1191,1803,8066,1
-13,2,0,-10110,-6381,-20593,0
-7,-2,0,-6398,-5835,-11357,0
3,0,0,988,2415,1209,1
-9,0,0,-3463,-2058,-6105,0
-10,-2,0,-3846,-2075,-145,0
2,1,1,-146,-974,2802,0
6,1,0,2162,-971,7456,1
2,2,0,-181,-2220,4736,1
15,2,0,4508,4371,12578,1
6,2,0,7605,5145,4479,1
8,1,0,4106,3636,-5398,1
0,0,0,-2163,-1102,-3656,0
2,1,0,1639,1611,836,1
8,2,0,4794,4333,8003,0
2,1,0,1354,-702,-2100,1
7,2,0,4889,5512,4153,1
2,-1,-1,693,1145,3359,1
18,0,1,8532,6316,12007,1
5,1,0,2977,981,5654,1
-4,2,0,1059,544,2289,0
7,-1,0,351,1391,-3251,1
6,-1,0,3801,2205,5630,1
12,1,0,5375,5044,9840,1
-10,-1,0,-4692,-990,246,0
5,-1,0,543,2108,2795,0
-4,-1,0,-2446,-1899,-5474,0
-1,0,0,2195,-1267,8833,1
5,2,0,2183,-204,8626,1
-1,0,0,541,-454,6301,0
-3,2,-1,-2294,1142,-6141,0
-1,0,0,-3474,-2239,-2758,0
9,0,0,3348,3316,8901,0
3,2,0,1303,244,3483,0
-9,-2,0,-7682,-5625,-16469,0
1,1,0,170,1369,-915,1
5,2,0,2431,345,-294,1
-6,-2,0,-5844,-3744,-16582,0
1,0,0,-3290,-900,-4126,0
3,2,0,-2636,-3124,4164,1
16,2,0,7118,5545,13501,1
-9,0,0,-5547,-4893,-11355,0
3,1,-1,525,-2407,510,0
-2,-1,0,-2238,330,-708,0
5,1,0,-1159,1884,8419,1
0,-1,0,1428,1240,6262,1
3,1,0,1276,-1047,3882,1
14,1,0,7304,4814,7747,1
-3,0,-1,244,-2093,-4371,0
0,-2,0,181,138,10243,1
-2,-1,0,121,-835,-47,0
-7,-2,0,-2833,-2177,-8263,0
-5,0,0,-1701,-2213,1174,0
-1,-1,0,328,-37,-2210,0
-1,0,0,661,-1923,2142,0
11,2,0,4562,5701,10973,1
15,2,0,9737,8256,19056,1
9,-2,0,7169,5084,14348,1
2,-2,0,1141,231,-3075,0
2,2,0,1598,941,-414,0
8,1,0,3531,1884,7075,0
-4,0,0,-4312,-3405,-12735,0
2,0,1,3357,2925,1142,1
-7,-2,0,-4176,-3074,-2496,0
-8,-2,0,-3681,-1408,-4520,0
1,0,1,-1749,-640,-2589,0
7,2,0,5097,4570,7226,1
3,-2,1,212,1071,-6478,0
8,-1,1,5395,2884,6696,0
-7,0,0,-3513,-1662,-2931,0
0,-2,0,-586,978,-157,0
6,0,0,4611,1876,900,1
-1,0,-1,-1581,-650,577,0
14,1,1,4930,1364,10605,1
7,-2,1,5131,4809,-2756,1
1,2,0,449,1748,74,1
-6,0,-1,-3549,-2505,-3786,0
0,1,1,2101,-172,10888,1
6,0,0,3192,4280,-1486,1
6,-2,1,2097,1484,9750,1
-10,2,0,-8084,-7074,-11838,0
8,1,0,4863,3235,12114,0
6,2,0,3036,1110,3024,1
-1,-2,0,-3130,-2844,-617,0
2,2,0,2849,1230,7506,1
4,1,0,1864,1187,-45,0
-6,-2,0,-3358,-3362,-12605,0
3,0,0,429,486,-1525,1
2,1,0,230,1122,-8507,1
0,-2,1,1888,247,3710,0
-16,2,0,-9644,-6079,-15341,0
5,1,0,2743,-81,7360,1
-3,2,0,-1383,454,3582,1
-1,0,0,-193,896,-7616,0
1,-2,0,2741,226,-153,0
3,-2,0,3161,52,5519,0
-13,-2,0,-4599,-1326,-11301,0
-6,0,0,-4028,-3038,-4635,0
1,-1,0,-106,534,-1306,0
2,2,0,1903,-1176,8032,1
4,-2,0,3978,1811,1858,0
3,1,0,3150,2026,10586,1
7,2,1,3824,2731,8921,1
5,-1,0,4134,1084,-396,1
6,1,0,1587,4314,11307,1
5,2,0,1431,1126,10781,0
-9,-2,-1,-9138,-6059,-11142,0
-1,-2,0,2499,-12,-780,0
10,1,0,5655,2203,4137,1
0,0,1,382,639,-1776,0
9,0,0,5604,4035,2680,1
6,2,0,6643,4525,15608,1
-3,-2,0,-1840,-1998,-2184,0
-1,0,0,-3013,-869,7511,0
4,2,0,3052,2326,8932,1
2,1,0,989,-112,1063,0
0,-1,0,1268,1159,3621,0
-1,-2,0,-1759,74,3006,0
12,1,0,6912,4463,12,1
-13,-1,0,-4991,-6294,-9654,0
-3,2,0,-2728,-4534,2605,0
6,-2,0,-2660,-1377,929,0
6,2,0,5792,4274,13900,1
0,0,1,45,-568,4221,0
-2,2,0,-2131,-718,-2,0
1,0,0,-297,49,3379,0
3,-2,0,2134,2269,5992,0
-1,1,-1,-3273,-3586,-3152,0
4,2,0,1926,1847,-2244,0
1,-2,0,2000,573,673,1
3,-2,0,1542,783,3752,0
5,1,0,1841,1297,8790,1
-12,-2,0,-5626,-5599,-7622,0
-10,0,0,-3845,-1961,-8666,0
-2,-2,-1,-1376,-3905,-4570,0
-11,-2,0,-7557,-8339,-13503,0
4,0,0,3497,486,7546,0
0,2,0,6073,4515,10028,1
-3,0,0,-135,1916,-832,0
-9,-2,0,-5256,-3675,-574,0
3,-2,0,-1572,-981,-8752,0
2,1,0,2191,129,955,1
4,0,0,188,-1201,2580,1
4,0,0,3515,2531,3880,1
21,2,1,10394,6331,15494,1
-2,-1,0,-14,-37,3316,0
-11,0,0,-7833,-4619,-15918,0
-6,-1,0,-4946,-2761,-14638,0
11,-1,0,5877,3730,569,1
-3,1,0,-1035,-2709,-2750,0
-1,0,0,229,4437,-6015,1
8,0,0,4141,2458,13821,1
8,1,0,6517,6573,19349,1
0,-2,0,-1547,634,-1209,0
15,2,1,10983,7411,8316,1
-6,-2,0,-3795,-813,-14348,0
4,-1,0,2994,3563,6784,1
9,0,0,2884,-297,5507,1
-5,-2,0,-4749,-2996,-8269,0
-6,-1,0,-2984,-2569,-1366,0
7,0,-1,437,493,7452,1
-4,0,0,-1280,100,-1534,0
9,2,0,5500,6402,12061,1
9,2,0,8281,3674,13756,1
0,0,0,1776,3054,8033,0
1,0,0,3301,3018,9223,1
5,0,0,3545,4540,7806,1
2,-1,0,2132,-792,645,0
1,1,0,2148,1955,-561,0
-4,2,0,-3336,-1325,-9100,0
7,2,0,3580,-249,4199,1
-11,-2,0,-6201,-2589,-9123,0
-1,-2,0,-218,108,-6294,0
0,0,0,-15,931,-5844,1
2,-2,0,1665,516,4691,1
-15,2,-1,-7115,-5174,-8019,0
5,-2,0,989,-109,6451,1
3,-2,0,3054,1441,4280,1
6,2,1,2130,593,5996,1
-2,2,1,504,1914,3146,1
-3,1,0,-953,-568,2302,0
2,-1,-1,2345,227,11234,1
-13,0,0,-5969,-3669,-3466,0
13,1,0,8400,5267,14766,1
-8,-1,0,-4558,-4053,-3641,0
-6,1,0,-5087,-3334,-10872,0
27,2,1,13537,9341,32322,1
-15,0,1,-7846,-3812,-13699,0
6,0,0,-861,2063,1405,1
-2,-2,0,-2492,-1540,-6060,0
-8,-2,0,-6236,-2764,-12434,0
9,1,0,7950,5501,4070,1
2,-2,1,130,-785,814,0
-1,-2,0,-363,700,-235,0
5,1,1,1630,1762,9017,1
-6,-2,0,-2020,-2777,-7577,0
-3,0,0,258,-351,3325,0
3,-1,0,1090,1700,2722,1
-7,-2,0,-5073,-3161,-1139,0
-5,-2,0,-6298,-6523,-6245,0
7,-1,0,7023,5790,5089,1
6,0,-1,4531,2051,9665,1
-4,-2,1,-2365,-426,-5584,0
8,2,-1,1708,289,-3670,1
3,1,0,17,-617,-2621,1
6,2,-1,2470,2552,3482,1
-2,0,0,-4203,-2119,-5217,0
-5,-1,1,1647,862,-2959,0
9,0,0,6957,3463,10806,1
8,2,0,3572,1231,3968,1
-9,-2,0,-2879,-2229,-2418,0
7,0,0,5907,2315,7745,1
-6,-1,0,-4259,-1519,-6863,0
-4,-1,0,-118,-1281,792,0
0,1,0,-688,19,-1485,1
9,1,0,3247,1416,7889,1
-4,1,0,-1524,-1724,-2777,0
4,2,0,6226,2999,6327,1
1,2,0,2766,3369,9959,1
-10,-2,0,-2087,-2679,-8639,0
-4,0,0,-471,494,4626,1
3,1,0,3412,1694,-864,1
1,-1,0,2901,1228,1959,0
11,2,-1,3577,4498,5737,1
-10,-2,0,-3208,-1415,-4699,0
4,-2,1,2693,1992,12000,1
-6,1,0,-3189,-2621,-5144,0
-4,1,0,-1508,-3786,-6872,0
-5,-2,0,-1599,-1192,-3951,0
-7,1,0,-5155,-4321,-4950,0
2,2,0,1938,1836,-2449,1
11,2,0,6801,4977,8975,1
6,0,0,2976,-1437,3725,0
7,1,0,7061,3993,11737,1
13,0,0,8130,6281,9405,1
-1,-1,-1,-1113,-1690,-8209,0
-9,-2,-1,-7005,-6343,-12462,0
10,0,0,6335,4091,5921,1
-2,1,0,1747,2369,1384,1
7,2,0,3575,4121,10789,1
5,0,0,3998,3437,-1366,0
-12,1,-1,-8962,-5578,-13515,0
0,-1,0,586,692,3885,1
-15,0,0,-8691,-5646,-15812,0
3,1,0,-84,1707,-2045,0
1,1,0,1796,1448,-458,1
-14,-2,0,-8017,-5216,-9967,0
2,0,0,643,-539,-1969,0
3,-2,0,3086,4019,5696,1
-2,-1,0,-1084,-2188,5920,0
5,1,1,4314,510,12155,1
-9,-2,0,-7620,-5191,-1845,0
2,0,0,1832,-1431,7252,0
5,1,0,5125,3206,7610,1
-8,-2,0,-5337,-4323,-1991,0
3,1,0,105,777,-3853,0
-11,1,0,-7541,-4061,-18863,0
-12,0,-1,-6302,-5852,-7307,0
-1,-2,0,1574,1320,241,0
-5,-2,0,-2200,-3278,221,0
-21,-1,0,-12169,-8172,-14595,0
-6,-1,0,-3690,-2693,-7635,0
-6,0,0,-5419,-3750,-1601,0
5,0,0,2630,3113,2743,1
-1,2,0,811,2569,2125,0
13,2,0,7152,5468,12740,1
-12,-1,0,-3722,-1612,-7389,0
-11,-1,0,-5623,-3790,-10337,0
-7,-2,0,-1298,411,1175,0
-1,-1,0,-1840,-2708,-1053,0
13,2,0,7319,2880,13970,1
-4,-2,0,-3269,-2801,-11364,0
6,2,0,2406,1965,10313,1
3,0,1,2334,-912,10533,1
-1,-2,0,913,134,1215,0
3,0,0,2290,746,-2241,1
-8,0,0,-5992,-3650,-10361,0
-2,-1,0,-191,-948,-1025,0
12,1,0,6841,1726,18058,1
9,0,0,2672,1130,6464,1
7,0,0,5842,3478,2836,1
2,-2,1,3901,1485,-799,1
-11,-2,0,-5217,-6666,-4450,0
-4,-2,0,-1203,-3049,367,0
-14,-1,0,-7273,-3389,-7327,0
14,2,1,5946,4844,4484,1
9,2,0,5787,2664,7252,1
1,0,-1,534,28,-5057,1
10,0,0,4216,2815,3361,1
8,0,0,5105,2898,6077,1
-6,2,0,-4330,-3046,-11359,0
0,-1,0,328,868,-130,1
2,-2,0,10,-799,898,0
-13,-1,0,-6685,-5010,-5940,0
9,1,0,6033,1618,8790,1
-5,0,0,-1363,1376,-4226,0
-5,2,0,-5534,-2700,-11177,0
-8,2,0,-5837,-5390,603,0
-4,0,0,-4100,-1313,-9414,0
-12,-2,0,-5943,-4310,1086,0
-2,0,0,1838,1572,-4487,1
6,-1,0,5760,2593,7819,1
16,0,0,7294,5977,10225,1
0,2,1,-1929,-1697,-7250,0
-11,-1,0,-8196,-6158,-8206,0
3,2,0,3157,1910,-2127,1
-3,-1,0,-1047,-1491,2020,0
-5,0,0,-1452,-531,5755,0
-1,2,0,2426,2743,9891,1
10,0,0,6485,4755,2121,1
-6,-2,0,-1785,-393,-840,0
7,1,1,4687,2753,10953,1
-2,-2,0,251,674,2497,1
-5,0,0,-2718,-1829,-7949,0
-7,-1,0,-2615,-3524,-5038,0
-4,0,0,-2493,-902,-4993,0
-4,1,0,70,-1207,5206,1
-2,1,0,-1038,-442,-1263,0
5,2,0,3435,957,3920,1
5,0,0,1926,506,4955,0
-5,-2,0,-2754,39,-1984,0
-6,-2,-1,-4938,-4072,-4219,0
4,0,0,746,2746,635,1
8,2,0,6442,2655,16352,1
-5,-2,0,-3541,-2869,-7728,0
0,0,0,-481,1301,-1900,0
5,2,0,4275,3669,7692,1
-2,0,0,-1712,-2814,2820,0
8,1,0,6643,4299,8936,1
9,1,0,5972,3598,9462,1
-4,-2,0,-1056,-123,-4929,0
3,1,0,1879,318,8330,1
9,0,-1,5498,2410,2622,0
18,-1,1,10684,7326,17287,1
1,0,0,-637,550,1736,0
-10,-2,0,-5918,-2401,-8215,0
-8,1,0,-6031,-4193,-10271,0
-2,0,0,-2718,-468,-6580,0
4,-2,0,174,-1495,11121,1
-1,-2,0,-1978,-2266,484,0
8,1,0,4026,-210,11555,1
-7,0,0,-3208,-1479,-11761,0
5,2,0,2574,969,3771,1
4,-2,1,2654,664,-1131,0
0,0,0,178,-840,-5112,0
-2,-2,0,-1399,231,1126,0
0,0,-1,2066,812,5097,1
12,2,0,7001,3520,13844,1
3,-1,0,4274,2280,4330,0
-6,-1,0,-4067,-1158,-5944,0
-7,0,-1,-5487,-3103,-11599,0
3,-2,0,1570,2665,-2397,0
2,2,0,22,2354,4355,0
2,-1,0,2275,587,-3672,0
4,2,0,1921,741,10716,0
11,2,1,4538,3762,12566,0
-15,-1,-1,-8480,-7507,-6225,0
-10,-2,0,-6277,-4117,-7132,0
-3,-1,0,948,1763,-850,0
4,-1,1,2820,4242,1300,0
-8,-2,0,-3083,-2349,-8515,0
-7,-1,0,-3451,-2725,-11553,0
10,2,0,3739,4219,16590,1
12,1,0,6649,6555,9648,1
1,0,0,-578,-358,1194,0
1,2,-1,-843,-260,-8524,0
2,1,0,3483,1850,8403,1
-2,-2,0,-18,-365,-589,0
-3,-1,-1,-1428,-2598,9510,0
14,0,0,9674,6132,15870,1
11,2,1,5972,4350,22054,1
0,2,0,204,637,5560,1
-1,1,1,711,2459,-497,0
1,0,0,243,742,-3864,1
1,0,0,1927,-1110,11332,0
2,0,0,-147,1880,2414,1
-2,0,0,-1293,-40,-1388,0
11,1,0,11351,7966,10145,1
5,0,-1,4329,3612,2474,1
7,2,1,7119,4795,3120,1
-5,-1,0,-2332,-385,787,0
3,0,0,700,2120,12,1
0,-2,1,904,2022,-537,0
-5,-1,-1,-4880,-4100,-1398,0
0,2,-1,-1265,751,-1825,0
0,1,0,1505,2645,5796,0
3,-1,0,2526,1128,4434,1
17,2,1,10346,9050,15897,1
2,0,-1,417,1538,-10175,0
5,0,-1,302,-788,-2724,0
-6,1,0,-4440,-4665,-4406,0
8,-1,0,5449,5582,7253,1
1,-2,0,2364,804,-3497,1
10,-2,-1,3912,3727,17537,0
1,-2,0,269,-1503,-1869,0
-5,2,0,-2960,-3056,-2219,0
-5,-2,0,-2885,-1487,-3212,0
-17,-2,0,-10434,-4919,-16452,0
-3,2,0,268,-531,263,0
-8,2,0,-4165,-1875,-14087,0
-4,-1,0,-4187,-3669,-7715,0
-2,0,0,-841,54,-2387,0
-13,-2,-1,-6368,-5547,-5055,0
-1,0,1,2324,251,700,0
12,2,1,9047,4453,9166,1
2,-1,0,240,86,-4659,1
-10,0,0,-9037,-4951,-4075,0
7,2,0,3305,925,6399,0
3,-1,0,1494,356,2761,1
1,0,0,2098,1916,-1486,0
-9,-2,0,-3270,-1490,-1714,0
9,-1,0,6355,3640,2666,1
11,2,0,2625,1983,17706,1
-9,2,0,-2522,1220,-5060,0
-7,-1,0,-4141,-3523,-5579,0
-1,-2,0,-3628,-3077,-2605,0
15,1,0,5078,4297,15195,1
8,2,1,8121,6606,10608,1
3,-2,0,1089,10,4748,1
19,0,0,10460,9279,18519,1
-1,2,0,-1560,200,5690,0
6,0,0,5351,3734,4096,1
4,2,0,1678,568,12963,0
4,-1,0,2704,-293,12631,1
12,0,0,5568,2192,6506,1
6,1,0,4001,4054,3039,0
-5,0,0,-3806,-3392,-5690,0
6,1,0,4877,4628,10107,1
-8,-2,-1,-5056,-1860,-6755,0
-2,-2,0,580,699,-2996,0
5,2,0,3550,2849,357,1
9,-1,0,1101,-290,435,0
-1,-2,0,-27,-941,-8499,0
2,-1,0,466,-69,3106,1
3,1,1,-1340,399,-6867,0
6,1,1,5744,3638,9122,1
2,0,0,866,2933,4473,0
-6,2,0,-5752,-3217,-3946,0
-4,1,0,687,352,3566,1
12,-1,0,3641,4937,3819,1
6,1,0,6667,1944,12684,1
-9,-1,0,-5328,-2695,-10523,0
2,-1,-1,-614,986,-7442,0
6,-2,0,2816,1253,6379,1
2,1,0,934,375,7692,1
17,1,-1,9163,7747,11383,1
5,2,-1,2806,1781,3431,1
7,2,0,645,-1966,3390,0
-5,0,0,-3609,-3591,-111,0
3,0,1,2765,3291,7636,1
0,0,0,-557,69,-1142,1
2,1,0,4076,2218,-2993,1
-1,2,0,-1937,-733,1486,0
-2,-2,0,-2160,-563,-9748,0
6,-1,0,2058,2596,6161,0
3,-1,0,570,282,-1208,1
7,1,-1,4790,4861,2608,1
3,1,0,2404,1207,-1598,1
-4,-2,0,-864,-847,-8173,0
2,1,0,2247,1368,2294,1
11,0,0,6119,3293,3624,1
1,2,0,1613,1517,6848,1
1,0,1,2084,4655,-245,1
5,-2,-1,8,93,5254,0
12,2,0,6844,3947,13112,1
21,1,0,11549,8672,16828,1
-11,-2,0,-4999,-5626,-14316,0
6,-1,0,1165,1515,10252,1
-2,-2,0,-3472,-812,-6186,0
-2,-2,0,-671,-839,-5611,0
2,0,0,-1146,-1290,1882,0
-14,-2,0,-6138,-5197,-8698,0
-4,2,-1,-3640,-1240,4390,0
1,-2,0,-387,-1527,-340,0
4,0,0,-496,380,478,1
3,-1,0,-186,-74,425,0
18,2,0,13207,7515,20036,1
15,-1,0,10325,6601,10588,1
-4,-2,0,-2410,-3285,-159,0
3,0,0,5941,6410,5967,1
-2,-2,0,2003,1722,7659,0
3,0,0,265,-1446,7140,1
-7,0,0,-2351,-2008,-6622,0
-8,-2,0,-3817,-1344,-730,0
-1,-2,0,320,1154,-1825,0
-6,0,0,-5137,-2618,-16826,0
3,-2,0,3730,203,9309,0
11,2,0,5360,4772,7213,1
-3,-2,0,-935,231,1549,0
7,-1,0,6100,2810,5145,1
-5,-2,-1,-5981,-4556,912,0
11,1,0,6178,3482,10101,1
5,2,0,5038,1423,7302,1
